,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,labels
970,33.830288,0.19729027,28.4171,32.37264,36.95972,8.54262,93.439476,103.322334,69.000656,65.92804,0.3691028,0.399339,0.2135646,0.37530935,0.48377204,0.27020743,2.5130231,0.9793558,1.2146305,0.89594674,0.096927114,0.5177546,30.130703,0.24672504,-14.820767,-0.81526923,14.3489065,1.282329,-17.511425,-0.7286703,0.021229293,1.4316165,1.1951816,0.48863742,6.033761,0.5075443,6.0478253,1.6686467,20.362175,0.29950434,651.1376,0.40316352,1319.0802,0.1996463,-71.97622,-1.2557011,1687.3091,0.14970936,902.8265,0.24697597,-72.64076,-1.1514094,2697.0999,0.10711196,940.66956,0.4663465,-75.38351,-1.0862577,-9.57565,-0.4330671,18.592236,0.24401137,0.05121333,0.4405171,-0.010723885,-0.96789956,0.10784806,0.47708938,30.890924,0.2527318,-13.980503,-0.8323256,18.46934,1.063874,-16.956886,-0.8282785,-7.653791,19.543688,0.038186107,-0.0101327505,0.08062395,3.125,2.673797,0.24399999,0.20499755,0.089999996,0.092736185,-34.210255,sd
971,30.80922,0.17023245,24.63301,32.568794,35.323925,10.690914,39.487164,47.990154,48.73887,29.976765,0.28056777,0.527383,0.14710031,0.2691713,0.39826575,0.25116545,2.8355236,1.4537606,2.7098892,1.1471404,0.06825952,0.66973513,29.59834,0.36120427,-4.0165906,-3.2076776,28.737959,0.6836442,-8.653348,-1.6689788,0.019559082,1.8509064,1.0157906,0.62166667,6.9517665,0.49476466,8.754052,0.90314233,21.73162,0.2925021,598.4171,0.42839098,1318.9276,0.17243153,-56.770985,-1.4680632,1700.2727,0.14297941,890.21716,0.3881167,-62.35179,-1.1986939,2657.7175,0.108847074,1031.4259,0.32320616,-62.23551,-1.1980581,-13.217102,-0.34945434,19.904352,0.25456563,0.039954003,0.60643464,-0.012174241,-1.0427042,0.07850151,0.57397634,32.823708,0.2515271,-6.3167996,-1.9743125,30.51319,0.6982332,-10.334474,-1.5194783,-10.380623,16.939291,0.015925575,0.002218738,0.03990529,4.6808515,2.3655913,0.31,0.25215435,0.092727266,0.056422256,-34.58445,sv
972,31.354359,0.1362237,27.88379,30.301699,35.082047,7.1982574,47.068012,27.805819,94.09062,85.23281,0.38110703,0.6525605,0.13199492,0.3470024,0.6337907,0.50179577,4.102655,2.3918796,2.3971627,1.4819475,0.11039536,0.83386153,28.926939,0.3097056,-12.587815,-0.9730545,25.549807,0.61890197,-14.326714,-0.8171172,0.04371555,1.8583305,1.2993307,0.6618453,4.520111,0.6945458,4.4430823,1.4793413,17.297037,0.39274493,598.08295,0.37278152,1279.6542,0.14732505,-83.985565,-1.1221428,1655.9528,0.122831985,947.31647,0.4516344,-85.83511,-1.0062648,2613.114,0.08560681,940.68665,0.27670196,-84.55624,-1.033555,-9.626536,-0.38829184,16.036627,0.39182898,0.046382416,0.43694198,-0.01890679,-0.656874,0.1346018,0.6532025,32.79199,0.22420406,-13.758357,-0.87185276,27.920244,0.64179206,-17.155903,-0.70652544,-7.804787,14.389272,0.020295661,-0.004538524,0.07138053,3.4582133,2.3460412,0.255,0.24489793,0.15124999,0.13559476,-32.814518,sv
973,29.584778,0.17148624,24.89235,29.21142,33.06319,8.170841,95.66865,137.92366,68.57239,74.07035,0.36265475,0.54593736,0.18252937,0.33626282,0.51578677,0.33325738,3.405925,1.9231302,3.0166879,1.4794409,0.09246384,0.7959612,27.96686,0.44826126,-9.866259,-1.5396669,28.84028,0.622763,-11.9065695,-1.0924722,0.027179483,2.1338558,1.0998524,0.7263487,5.1810284,0.5781102,5.207085,1.3204421,18.007029,0.3585217,636.5948,0.39903393,1295.3071,0.16959094,-71.09417,-1.2829477,1698.1206,0.130047,935.33234,0.45868978,-75.26622,-1.1084919,2641.052,0.09373398,959.61926,0.34420297,-73.53059,-1.1495436,-9.864239,-0.5115007,16.021263,0.37642106,0.04156414,0.4861933,-0.017102914,-0.8703906,0.10223258,0.7036186,32.902546,0.24548557,-11.637354,-1.1294849,31.465986,0.61523265,-13.466117,-1.0406773,-5.549866,11.587399,0.021725453,-0.003092479,0.07428358,3.188406,2.0437956,0.32142857,0.32418817,0.13733333,0.08417969,-33.63477,sd
974,38.253605,0.14782241,34.186707,38.095818,42.722637,8.535931,125.23035,154.7218,33.246544,24.006945,0.19206755,0.5938575,0.095768526,0.16751683,0.2670545,0.17128597,1.6730922,0.76526475,1.106874,0.83996284,0.041352868,0.829241,27.669682,0.25186607,-14.314693,-1.062956,10.158323,1.5904756,-17.365482,-0.8442773,0.01894922,1.1488948,1.152357,0.44395906,6.442229,0.55478704,5.02647,1.872386,19.758259,0.49714175,717.22986,0.32678014,1356.2579,0.16271411,-94.89659,-0.99553365,1721.4258,0.14042075,1116.6604,0.22446819,-89.35649,-0.98382556,2743.8503,0.10397164,1037.2004,0.3395135,-92.95336,-0.91168845,-7.8728247,-0.8503581,20.098352,0.3704144,0.03267346,0.6580587,2.1903646e-05,706.8456,0.05054454,0.6921608,29.32587,0.21242583,-18.001026,-0.8417641,7.0943513,2.552985,-21.728172,-0.70948213,-8.902974,18.411993,0.016177826,0.0037281127,0.028459843,2.3094687,3.2457497,0.17214285,0.12143067,0.118536584,0.13058145,-41.61399,sv
975,25.106382,0.07943104,23.521355,24.846622,26.65575,3.1343956,40.897934,16.345192,32.075222,23.26985,0.13382621,0.85879624,0.055110842,0.06856278,0.20321208,0.14810124,1.3718468,0.71511424,1.2256994,0.8442655,0.02722949,1.1891834,29.197357,0.29170176,-8.114774,-1.0694652,19.129305,0.5906432,-6.935457,-1.0409307,0.021335779,0.9512076,1.2178965,0.740725,4.369067,0.59950626,1.1933281,2.1368396,22.567293,0.32359758,580.4678,0.39832127,1394.5638,0.1363821,-147.95561,-0.5828938,1665.9468,0.15386625,1050.7682,0.35153726,-149.65425,-0.5482826,2597.858,0.10688659,1056.6744,0.35324624,-150.53954,-0.5356757,-13.14898,-0.35565868,19.75899,0.2905494,0.039892957,0.4653683,-0.015795704,-0.8556639,0.06429647,0.60865283,40.70914,0.092688456,-10.618171,-1.069049,27.69634,0.60504705,-9.119357,-1.0998902,-9.922086,17.04258,0.0055244793,0.008513549,0.013731627,2.0594966,0.92592597,0.285,0.11169154,0.77,0.49694064,-41.92261,sd
976,44.33291,0.078897886,41.573944,43.73464,47.993843,6.419899,22.350597,5.243842,5.0945387,6.5413785,0.14681435,0.83244663,0.05454057,0.105892226,0.21706507,0.16252449,1.2627151,0.59600747,1.1458513,0.92921513,0.032798626,1.1577077,23.42776,0.29740316,-10.401115,-1.4502665,8.697377,1.4625713,-12.286952,-0.8807428,0.024018059,1.6320306,1.0986544,0.37419242,8.965145,0.30118975,7.4379745,0.83842474,20.357262,0.5293189,874.47156,0.18999895,1361.0194,0.31081432,-144.46649,-0.5895822,1850.8673,0.090972595,1055.2716,0.21973357,-139.25893,-0.61223865,2866.3958,0.07370241,948.7349,0.24142793,-141.61136,-0.5772075,-9.88529,-0.7667073,19.847244,0.35071233,0.044963513,0.51760024,0.00017322313,85.05816,0.06517746,0.7405041,23.488558,0.26871508,-18.185001,-1.0740135,4.416447,2.909207,-23.018925,-0.41040516,-8.467833,17.424313,0.009590396,0.0077485405,0.016523605,2.1505377,1.3623979,0.236,0.15344055,0.39666668,0.39032748,-42.81759,sv
977,28.607191,0.18443164,22.630838,28.267452,35.01819,12.38735,31.04996,16.863668,107.73962,0.0,0.21231131,1.0463027,0.0603094,0.08648157,0.3596383,0.2993289,0.9107504,0.6334539,0.99144655,0.0,0.068951555,1.411297,26.340733,0.35312435,-6.799697,-1.3622969,21.132454,0.6538268,-6.775297,-1.1663984,0.046848826,0.90401554,0.9768674,1.1008588,4.5124907,0.65629816,6.716733,1.5616823,18.612885,0.55525094,685.1318,0.47420263,1197.6482,0.14193241,-150.91953,-0.5457393,1768.1267,0.20599195,867.93695,0.3297847,-146.60258,-0.56014025,2740.31,0.15591918,973.2036,0.40374947,-145.79482,-0.57263774,-11.566358,-0.34956792,18.934294,0.34387046,0.07036858,0.27287516,-0.012785857,-0.6357458,0.16860722,0.60400563,37.077732,0.16839325,-16.213398,-0.5829397,32.767773,0.4388789,-10.223231,-1.030322,-9.979296,17.440878,0.012610008,0.006877038,0.031608112,0.7751938,1.6129032,0.17,0.03,0.28333333,0.20005554,-32.796074,sv
978,38.75563,0.11425521,34.090668,39.137524,43.08439,8.993721,139.1476,137.35684,57.852856,19.51051,0.2963346,0.867508,0.056825705,0.2601937,0.45710066,0.40027496,3.2868826,1.9731699,2.3622093,2.061899,0.085913345,1.1637747,24.292192,0.354858,-14.510498,-1.0492377,9.365641,1.5383605,-23.565851,-0.9155754,0.03394049,1.4956638,1.4557405,0.65349025,4.083909,1.0275732,1.8193423,5.9533978,17.053263,0.54782087,783.8906,0.27189487,1352.9277,0.25807402,-143.81064,-0.6014598,1806.7019,0.15239736,1148.0588,0.28904998,-133.3447,-0.64765114,2813.4075,0.07780104,875.1636,0.35833973,-134.59738,-0.6301872,-8.153941,-0.69487387,17.562387,0.41596407,0.048245274,0.40920812,-0.011978763,-1.2015325,0.13673209,0.63751316,26.92458,0.29636604,-22.527443,-0.6451101,-0.44291016,-31.999699,-39.29481,-0.5265028,-7.880693,15.0641165,0.015470254,0.0025086175,0.05643912,2.9126215,2.9605265,0.108888894,0.056262173,0.20666665,0.23166068,-34.167664,fc
979,34.224026,0.18469034,28.972918,34.253326,37.541462,8.568544,50.50542,32.29816,71.66967,7.642914,0.43187824,0.5543916,0.23614134,0.40515333,0.6192129,0.3830716,3.4647605,2.37576,2.367309,2.2244437,0.12430335,0.82532567,22.55386,0.5364887,-15.353421,-0.96072793,17.073404,0.9413657,-17.654343,-0.69750565,0.026862092,1.4590653,1.138107,0.7182051,5.2346816,0.7379957,1.7341621,5.4565535,12.257222,0.70351386,741.8529,0.3676414,1304.7083,0.1633927,-125.71965,-0.71487874,1764.3103,0.13829552,999.4576,0.32844153,-117.72875,-0.75802326,2706.363,0.10439246,914.6618,0.20316626,-118.23602,-0.7518101,-6.5688834,-0.8262785,13.332654,0.53253645,0.06170075,0.2718069,-0.00885086,-1.3865548,0.14028032,0.67756635,26.737465,0.408795,-20.360937,-0.6490986,18.852507,0.96477354,-19.082792,-0.5269691,-5.0265665,10.887677,0.03186714,-0.0020534657,0.11558135,2.966102,3.478261,0.114999995,0.08674676,0.1525,0.05868347,-32.367813,fc
980,33.138794,0.14856666,30.59285,32.09963,36.21489,5.62204,43.609848,34.373035,38.081013,25.945744,0.2957367,0.5250263,0.16142708,0.23846488,0.4506721,0.289245,1.9446834,1.4360367,1.8168529,0.8508786,0.06836346,0.8071333,26.359451,0.3737711,-10.190236,-1.1282979,17.135263,1.0535479,-16.315332,-0.66157776,0.01813818,1.6129588,1.0139085,0.5407535,5.386732,0.6560817,2.5118647,3.2425838,14.8989525,0.5825634,636.0121,0.4066595,1379.6498,0.17860097,-92.69605,-1.0098124,1644.9401,0.12342484,1066.1726,0.26393488,-87.50704,-1.0109459,2590.3335,0.111828856,1032.634,0.23065488,-88.805244,-0.9856148,-7.794333,-0.62067485,16.467669,0.43878877,0.047770467,0.49185178,-0.010563135,-1.0974315,0.065968804,0.8222047,28.866112,0.31717128,-14.598038,-0.70197064,18.590302,1.0839964,-15.660705,-0.66518456,-9.440107,16.949558,0.041388858,-0.007370948,0.07479961,3.1358886,2.8368795,0.20125,0.123939246,0.14857142,0.06468132,-36.70748,sv
981,29.410088,0.14590412,26.369848,30.087612,33.052734,6.682886,46.450928,33.397972,82.656876,72.648026,0.26287362,0.5862616,0.12358181,0.23469022,0.41601065,0.29242885,2.7721882,1.5125057,2.4197145,1.1420867,0.061075576,0.7668524,33.814205,0.28285477,-9.724756,-1.2446412,17.255571,0.82491195,-13.22726,-0.9315776,0.0116613805,1.2455802,0.915859,0.7328935,5.9308395,0.6754733,3.1736102,1.683615,21.3009,0.3636788,635.35895,0.3691508,1396.7198,0.17472748,-91.70276,-1.0357233,1674.1736,0.16060182,1109.4978,0.3470886,-94.89264,-0.9266966,2637.7805,0.11739953,970.36316,0.34825784,-96.54968,-0.8968125,-12.485083,-0.5026129,19.814688,0.29902992,0.048267264,0.33282182,-0.017494893,-0.9240868,0.07589105,0.5547454,38.24536,0.17515923,-12.353047,-1.1207186,18.044138,0.9525912,-14.6049795,-0.91168135,-11.073658,19.005789,0.019001622,-0.004561807,0.044093754,3.4210527,3.2,0.16666666,0.09159088,0.12583333,0.146598,-35.41181,sv
982,43.840057,0.052928064,41.551342,43.456837,46.486576,4.935234,62.25656,65.70283,12.17628,6.6204095,0.09462349,0.6853106,0.05335109,0.059061922,0.13920593,0.08585484,0.7694099,0.6327679,0.55241406,0.3318284,0.016757946,0.83649504,25.931679,0.19296578,-6.454719,-1.2892232,12.278244,0.68312204,-10.773203,-1.1332628,0.018658953,1.1234124,1.1017889,0.4462978,8.503222,0.35444966,7.5144196,0.7713297,18.122017,0.5636101,763.6309,0.33712935,1397.5507,0.25205454,-171.84842,-0.3823378,1745.9913,0.14942886,1118.8202,0.24895217,-158.66614,-0.47400105,2765.7156,0.09445741,966.659,0.35294414,-160.34416,-0.44973013,-9.926462,-0.55653983,20.458494,0.35858095,0.04071054,0.5356787,-0.00035542776,-45.09154,0.03478916,0.5078519,25.401474,0.28873983,-12.944708,-1.0622839,5.6799016,2.00879,-24.261127,-0.65636826,-11.309448,19.273932,0.0061797923,0.0077042473,0.011467668,1.5037595,1.3282733,0.16285715,0.123023145,0.56714284,0.5175137,-49.348827,sv
983,34.665733,0.19412404,30.247316,32.522835,35.061436,4.8141193,114.357956,82.823524,93.02205,58.812527,0.33728975,0.77989197,0.06808464,0.32435852,0.6123755,0.54429084,3.2761133,1.4429665,1.7340848,0.6657971,0.092297405,0.8753921,26.644949,0.30241808,-13.98477,-0.83393365,22.2233,0.62470436,-12.182828,-0.51717985,0.02323369,0.75405556,1.313187,0.4058378,3.1706977,0.71268916,5.8958945,1.6009325,14.427669,0.43647152,556.2576,0.4019565,1270.4496,0.20698173,-128.175,-0.71145916,1608.4369,0.12768768,871.9585,0.30994764,-123.666595,-0.714083,2578.927,0.063135594,919.1518,0.18447685,-123.73955,-0.71307296,-6.101814,-0.7375518,12.5093775,0.31108585,0.05541041,0.24178183,-0.013056771,-1.3846372,0.15681161,0.3305041,28.82571,0.34208822,-21.145733,-0.47722274,26.762827,0.7088847,-15.137668,-0.36518788,-8.992404,14.996427,0.01775199,0.0020058742,0.05222209,2.4752476,2.5380712,0.152,0.122212924,0.18333334,0.18318176,-34.729126,xx
984,40.510773,0.17504445,32.93117,42.634575,47.112625,14.181454,80.91978,92.298225,90.33501,74.93844,0.37155226,0.62320215,0.1641431,0.30593935,0.59446627,0.43032318,3.1508594,1.4434357,1.994129,1.0942134,0.11253219,0.8726968,26.197615,0.32564503,-17.568169,-0.7788909,15.344497,1.1545367,-20.924873,-0.59418356,0.02613343,1.2995132,1.3048078,0.46277738,6.459852,0.61065614,7.2584534,1.1650891,15.621814,0.78908193,746.0314,0.35537896,1335.9113,0.21882406,-89.94217,-1.0174735,1733.4684,0.1472512,1017.90814,0.28831634,-81.569756,-1.032898,2722.0405,0.08972392,935.151,0.30443382,-83.20302,-0.9966772,-8.0044155,-0.8777807,17.334469,0.3564165,0.05752647,0.35072908,-0.0032295024,-5.9773135,0.13256548,0.76170075,26.632235,0.35295072,-19.997234,-0.6975659,14.056205,1.3871222,-24.186018,-0.5258238,-8.747427,16.601198,0.033384237,-0.0021062207,0.079615854,2.6874118,3.133903,0.19454546,0.14852998,0.11842105,0.12049297,-32.55818,sv
985,36.864323,0.15942538,30.983227,34.85237,44.756126,13.7729,88.23065,120.4526,87.876,93.52962,0.4745915,0.5472299,0.20394099,0.46973118,0.6939923,0.49005133,3.852963,1.2753451,2.0845363,1.2571665,0.15708587,0.81400824,31.565287,0.2282533,-17.920149,-0.8368211,16.811476,1.0599735,-21.696827,-0.64391947,0.026565848,1.3944676,1.2260301,0.5717582,6.40626,0.60558844,6.619584,1.1986792,19.563463,0.58991474,733.2312,0.31408134,1346.8668,0.16672188,-85.25463,-1.0554444,1743.7357,0.15259402,1073.5157,0.27266362,-80.08481,-1.0222874,2711.873,0.09985807,956.2556,0.27989054,-81.59832,-0.99036247,-10.345482,-0.74031293,19.74497,0.3130741,0.05467446,0.39323992,-0.011883845,-1.6045022,0.1846145,0.7215711,33.377415,0.22089685,-18.793365,-0.8306872,14.175444,1.2614744,-24.95163,-0.56588686,-9.593268,17.465467,0.035031144,-0.0014536533,0.112055205,2.996255,4.2145596,0.14454545,0.11404654,0.098749995,0.08852083,-29.626715,sd
986,44.313698,0.043705694,42.450275,44.24974,46.39904,3.9487648,27.194422,10.036209,5.811332,13.87081,0.19803305,0.58843577,0.09055204,0.17226668,0.27645984,0.18590781,1.8295798,1.258032,1.0022215,0.38795647,0.047882702,0.8774876,23.270609,0.2114714,-12.076656,-1.0189555,13.91889,0.88731277,-20.291893,-0.6735842,0.03011924,1.0465298,1.2564735,0.39945725,7.8589635,0.36182585,6.6147594,1.2308505,17.11984,0.36692122,872.5664,0.22881936,1320.2794,0.17484906,-123.30853,-0.7214344,1820.7666,0.108211614,1074.1328,0.21509956,-117.566536,-0.7365326,2880.8245,0.054067023,840.4805,0.37389988,-119.50518,-0.70834035,-7.6469817,-0.918061,20.536442,0.23342186,0.042165276,0.43635848,0.0083637135,2.5224972,0.07360564,0.6576502,23.105232,0.15571146,-17.92123,-0.74000907,5.0138316,2.4582212,-26.835415,-0.52236897,-9.629055,17.292017,0.020901449,0.001185444,0.028295165,2.5641026,2.631579,0.16399999,0.111463,0.16166666,0.12102571,-41.14947,sv
987,28.840687,0.12037317,25.897425,28.564676,31.890272,5.9928474,35.40937,19.920015,18.895704,20.395872,0.123158045,0.46942878,0.07235281,0.110339805,0.17268914,0.10033633,0.8809575,0.55461395,0.55719763,0.25507495,0.020884655,0.64682335,25.290173,0.3404409,-5.239997,-1.8720152,15.122569,0.6990851,-9.907163,-0.931843,0.013373764,1.6167248,1.0416589,0.4848053,5.449927,0.5263539,2.8440151,3.0380895,20.438606,0.41489658,611.1243,0.34783122,1384.8353,0.14154686,-141.22922,-0.61930436,1626.3986,0.14235441,1098.8068,0.21065332,-140.6591,-0.60086226,2634.1113,0.095443204,1009.55084,0.38979807,-142.72057,-0.57048076,-12.016824,-0.41518155,22.640224,0.2528008,0.030397417,0.6550535,-0.0056081987,-2.474651,0.031019086,0.49131745,33.667267,0.1766274,-7.2724705,-1.5769821,13.117767,1.0989155,-11.331768,-1.1726094,-8.938198,16.76694,0.009188243,0.005742259,0.01619812,2.5179856,1.8066847,0.1685,0.13070099,0.34714285,0.4034157,-46.95475,sd
988,28.538681,0.08863036,27.10786,28.220795,30.598026,3.4901657,28.491777,15.9954195,39.937393,64.61012,0.12570912,0.45567656,0.066614605,0.12073238,0.17452253,0.10790793,0.88795185,0.5842273,0.6453028,0.3544634,0.023603294,0.65167165,25.57208,0.39164022,-1.446541,-7.087706,22.097563,0.4931213,-8.20221,-1.1556498,0.01815018,1.3089395,1.166113,0.47564003,5.2916465,0.45213485,5.5832067,1.463292,22.228565,0.3186903,671.68243,0.36129308,1383.1752,0.17327517,-133.75215,-0.6609771,1712.2399,0.14181577,1074.6725,0.35392818,-135.02875,-0.62200737,2682.094,0.10312994,997.01447,0.34624004,-135.83707,-0.6103764,-13.638999,-0.30767906,20.815424,0.22067787,0.02700469,0.6232416,-0.0039059203,-2.9976466,0.032355227,0.4697365,31.315533,0.2554263,-1.5853381,-6.4095855,25.196419,0.53958935,-6.882505,-1.8034586,-10.0068,17.350441,0.009486128,0.005190436,0.018712565,2.5717704,2.039592,0.16794117,0.14364539,0.29342857,0.2952088,-46.159206,sd
989,38.323273,0.13497779,34.62063,40.389797,42.309216,7.688587,238.24231,272.81223,39.47293,28.194489,0.17616871,0.78527266,0.053813145,0.13303912,0.30224395,0.2484308,2.535895,1.2005411,1.9342084,0.77627176,0.041102674,0.90382904,26.892412,0.32430327,-4.7418056,-2.7133658,13.455494,1.0050558,-18.186983,-1.0117128,0.03474558,1.3184798,0.97532237,0.8259826,9.84489,0.36966708,10.048712,0.6308148,24.86677,0.3261384,706.952,0.2961371,1452.6426,0.13214293,-142.48631,-0.5827579,1758.7463,0.14203212,1095.0629,0.21326253,-136.13428,-0.59706587,2815.1138,0.103169896,1065.5674,0.30697715,-137.70697,-0.5752849,-14.768979,-0.4462018,23.955647,0.29626,0.035925187,0.43380272,-0.012981652,-0.93439037,0.06577827,0.5277634,30.289707,0.27885073,-5.321193,-2.543149,12.314086,1.3924886,-29.07562,-0.71656287,-10.998864,20.124382,0.009479644,0.0017515558,0.027871778,3.4810128,2.250804,0.15428571,0.090215154,0.235,0.22017038,-39.55968,sv
990,30.265163,0.07173483,28.27185,30.629768,31.863537,3.5916862,13.208949,4.5697093,111.84486,172.42195,0.124731936,0.5489821,0.05068922,0.120981455,0.1843937,0.13370448,1.0233805,0.5118745,0.69105196,0.35854614,0.02547149,0.6671672,30.807701,0.22184576,-3.702797,-2.9556637,22.015406,0.564848,-8.979184,-1.1873517,0.015763044,1.43354,1.1475495,0.49482238,5.7228723,0.4959498,8.242643,1.2367412,22.232214,0.29399714,577.5397,0.40824965,1362.8802,0.18089864,-116.85639,-0.8004031,1665.3063,0.16071612,1013.88696,0.23358648,-119.07328,-0.7302782,2623.9744,0.100826,989.98254,0.3123876,-119.63261,-0.7215969,-14.120297,-0.36338633,21.492527,0.24984573,0.027492289,0.6165136,-0.0070290635,-1.8891032,0.036428872,0.42005593,34.75002,0.1849724,-4.095601,-3.0663514,26.942701,0.5113332,-8.6883955,-1.5728201,-12.426562,20.67139,0.007562041,0.0023049957,0.01658074,2.9447854,1.7283952,0.25285715,0.18862012,0.28466666,0.30865014,-44.986736,sd
991,30.086954,0.058629066,28.313812,30.164993,31.935913,3.6221008,17.521439,6.0830545,104.76251,204.28635,0.11673853,0.50541544,0.051945724,0.10953868,0.1747455,0.12279978,0.85183007,0.59005207,0.67501354,0.30422148,0.023983795,0.679518,26.97951,0.24606316,0.94005066,9.890866,26.172897,0.4499864,-9.478175,-0.97602725,0.01833631,1.0253919,1.1619253,0.5440412,6.2138715,0.42074174,6.06072,1.79616,22.466639,0.37139672,555.3943,0.3556298,1348.0408,0.15482247,-124.2766,-0.7394264,1708.8246,0.13867874,935.532,0.43317053,-127.968124,-0.6616065,2638.669,0.08778605,1053.1389,0.31280768,-127.29464,-0.6704731,-15.540954,-0.32734513,21.347591,0.29455474,0.025217045,0.7000995,-0.008242351,-1.4851203,0.033486165,0.50090927,30.693935,0.20363595,2.883318,3.9897017,32.53164,0.3526037,-9.317036,-1.3425772,-12.48693,20.361492,0.003456833,0.0023293027,0.017645553,2.527646,1.7515924,0.22454545,0.18082456,0.29833335,0.29571474,-45.095806,sd
992,37.53356,0.071612515,35.046978,37.93585,40.147034,5.1000557,42.910805,23.768837,29.347065,17.973066,0.28872427,0.84766906,0.06373875,0.21755078,0.47311112,0.4093724,4.7032447,3.2271783,4.0100284,1.3177098,0.07336651,0.8397212,26.87073,0.32011935,-7.4954147,-1.8506439,12.82064,1.159502,-18.472399,-0.89143866,0.015693942,1.0673864,1.100363,0.88927436,8.68334,0.3343676,5.007423,2.0839484,21.15019,0.4374662,631.8396,0.32397312,1379.362,0.18967126,-115.786125,-0.78692627,1666.0021,0.15265965,1127.8894,0.32003126,-103.84097,-0.8511596,2708.9597,0.08727184,1067.7831,0.3577462,-107.507515,-0.7885939,-10.247979,-0.6048842,22.484432,0.3473248,0.043146774,0.61364055,-0.0077800415,-1.2422346,0.11313985,0.49594623,29.26488,0.28474525,-13.6237545,-1.1503167,8.976774,1.8861371,-26.514933,-0.710561,-10.621966,19.713528,0.0122023495,0.0047132494,0.030388964,2.7272727,2.8037386,0.17833334,0.20383134,0.188,0.17255723,-34.183846,qw
